id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2799633119,415,1,2,45,3,bd4qakf7j0wwie8wke9km7uj8,0,31.4,40.9,2025-04-12T13:00:12.047Z,2025-04-12T13:00:13Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5643835441,141,30.1,5643835449,1,,5643835435,56,Center,5643835439,140,74.9,5643835431,157,,5643835447,213,6.12,5643835443,212,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633133,395,1,2,45,4,7gkglopz9cjsysn2u6sbhuvc5,0,37.1,80.0,2025-04-12T13:00:13.262Z,2025-04-12T13:00:13Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5643835509,140,46.3,5643835511,141,73.2,5643835507,56,Back,5643835517,1,,5643835513,212,10.7,5643835505,157,,5643835515,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633175,416,1,2,45,6,bd4qakf7j0wwie8wke9km7uj8,1,55.0,40.0,2025-04-12T13:00:15.327Z,2025-04-12T13:00:17Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,5643835811,140,52.3,5643835809,56,Center,5643835817,213,1.71,5643835813,141,69.7,5643835815,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633209,417,1,2,45,8,bd4qakf7j0wwie8wke9km7uj8,1,52.3,69.7,2025-04-12T13:00:17.159Z,2025-04-12T13:00:20Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5643835987,56,Back,5643835993,212,12.5,5643835995,213,3.59,5643835989,140,41.6,5643835991,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633233,418,1,2,45,11,bd4qakf7j0wwie8wke9km7uj8,1,41.6,61.7,2025-04-12T13:00:20.574Z,2025-04-12T13:00:23Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5643836127,140,68.7,5643836131,212,34.0,5643836129,141,34.2,5643836125,56,Center,5643836135,1,,5643836133,213,5.70,5643836123,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633247,419,1,2,45,14,bd4qakf7j0wwie8wke9km7uj8,1,68.7,34.2,2025-04-12T13:00:22.878Z,2025-04-12T13:00:24Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,5643836201,56,Center,5643836209,213,2.91,5643836203,140,64.4,5643836205,141,35.8,5643836207,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633263,420,1,2,45,15,bd4qakf7j0wwie8wke9km7uj8,1,64.4,35.8,2025-04-12T13:00:24.022Z,2025-04-12T13:00:25Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,5643836279,212,6.1,5643836277,141,29.1,5643836275,140,68.3,5643836281,213,5.44,5643836273,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633273,421,1,2,45,16,bd4qakf7j0wwie8wke9km7uj8,1,68.3,29.1,2025-04-12T13:00:24.878Z,2025-04-12T13:00:26Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,5643836347,140,75.8,5643836351,212,9.3,5643836345,56,Center,5643836349,141,36.3,5643836353,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633299,422,1,2,45,17,bd4qakf7j0wwie8wke9km7uj8,0,75.7,36.7,2025-04-12T13:00:26.254Z,2025-04-12T13:00:28Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,5643836529,140,92.9,5643836531,141,49.9,5643836527,56,Center,5643836533,212,20.2,5643836535,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633383,397,1,2,45,22,7gkglopz9cjsysn2u6sbhuvc5,1,11.2,50.1,2025-04-12T13:00:31.165Z,2025-04-12T13:00:34Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5643836959,123,,5643836961,56,Back,5643836969,213,1.21,5643836967,212,10.8,5643836965,141,64.9,5643836963,140,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633423,398,1,2,45,25,7gkglopz9cjsysn2u6sbhuvc5,1,14.0,65.7,2025-04-12T13:00:34.037Z,2025-04-12T13:00:37Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5643837237,213,4.08,5643837231,140,4.6,5643837229,56,Back,5643837235,212,16.6,5643837233,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633443,399,1,2,45,28,7gkglopz9cjsysn2u6sbhuvc5,1,5.3,46.1,2025-04-12T13:00:36.861Z,2025-04-12T13:00:39Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5643837335,212,11.1,5643837333,141,39.8,5643837337,213,5.89,5643837331,140,15.1,5643837329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633461,400,1,2,45,30,7gkglopz9cjsysn2u6sbhuvc5,0,18.2,38.3,2025-04-12T13:00:38.894Z,2025-04-12T13:00:40Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5643837439,140,39.5,5643837441,141,38.3,5643837437,56,Back,5643837443,212,22.4,5643837445,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633497,424,1,2,45,33,bd4qakf7j0wwie8wke9km7uj8,1,66.3,63.0,2025-04-12T13:00:42.414Z,2025-04-12T13:00:44Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5643837617,140,79.8,5643837621,212,14.2,5643837619,141,63.0,5643837615,56,Center,5643837623,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633509,425,3,2,45,35,bd4qakf7j0wwie8wke9km7uj8,0,74.2,62.0,2025-04-12T13:00:44.407Z,2025-04-12T13:00:51Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,5643837669,286,,5643837783,233,401,5643837667,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633513,401,7,2,45,35,7gkglopz9cjsysn2u6sbhuvc5,0,25.8,38.0,2025-04-12T13:00:44.408Z,2025-04-12T13:00:49Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5643837683,56,Back,5643837685,285,,5643837705,233,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633559,426,15,2,45,38,bd4qakf7j0wwie8wke9km7uj8,1,75.0,64.4,2025-04-12T13:00:46.751Z,2025-04-12T14:35:39Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,5643837893,56,Center,5643840063,215,,5643840095,233,402,5643837889,22,,5643840077,231,51.1,5643840061,103,19,5644564975,76,,5643839817,82,,5643837891,18,,5643840067,458,5643840071,146,80.7,5643839813,20,,,5643840059,102,51.9,5643840075,230,5643840073,147,61.6,,,,98.2,,,,,
2799633613,402,10,2,45,38,7gkglopz9cjsysn2u6sbhuvc5,1,15.5,37.5,2025-04-12T13:00:46.851Z,2025-04-12T15:42:44Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5643838095,56,Back,5643838093,94,,5643840113,233,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633681,404,1,2,45,44,7gkglopz9cjsysn2u6sbhuvc5,1,63.0,37.0,2025-04-12T13:00:53.285Z,2025-04-12T13:00:55Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5643838453,141,15.2,5643838455,212,23.7,5643838449,56,Right,5643838457,213,5.61,5643838451,140,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633761,405,1,2,45,49,7gkglopz9cjsysn2u6sbhuvc5,0,89.5,14.6,2025-04-12T13:00:58.197Z,2025-04-12T13:01:01Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5643838785,56,Center,5643838783,155,,5643838793,213,1.59,5643838787,140,88.6,5643838795,1,,5643838791,212,40.5,5643838789,141,74.2,5643838781,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633773,406,83,2,45,53,7gkglopz9cjsysn2u6sbhuvc5,0,88.6,74.2,2025-04-12T13:01:01.989Z,2025-04-12T13:01:07Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5643839087,399,duvhbifjh37mvlm46akiy431m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633807,428,1,2,45,56,bd4qakf7j0wwie8wke9km7uj8,0,21.5,16.7,2025-04-12T13:01:04.646Z,2025-04-12T13:01:07Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5643839065,212,36.9,5643839063,141,61.1,5643839067,213,0.96,5643839061,140,41.7,5643839059,56,Back,5643839069,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633899,408,1,2,46,0,7gkglopz9cjsysn2u6sbhuvc5,1,69.6,41.5,2025-04-12T13:01:08.789Z,2025-04-12T13:01:13Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5643839575,213,5.54,5643839563,56,Right,5643839565,140,86.6,5643839571,212,24.1,5643839567,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633911,409,1,2,46,5,7gkglopz9cjsysn2u6sbhuvc5,0,90.2,14.9,2025-04-12T13:01:13.580Z,2025-04-12T13:01:14Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5643839647,140,93.3,5643839651,141,22.2,5643839655,213,0.99,5643839653,212,5.9,5643839643,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633915,429,12,2,46,5,bd4qakf7j0wwie8wke9km7uj8,1,12.1,80.8,2025-04-12T13:01:13.581Z,2025-04-12T13:01:15Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5643839669,213,1.69,5643839661,56,Back,5643839741,167,,5643839667,212,13.9,5643839663,140,10.5,5643839665,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633943,410,5,2,46,5,7gkglopz9cjsysn2u6sbhuvc5,1,89.0,-1.6,2025-04-12T13:01:14.390Z,2025-04-12T14:20:00Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5643839851,56,Right,5643839853,347,,5643839863,233,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799633921,430,5,2,46,5,bd4qakf7j0wwie8wke9km7uj8,0,11.0,101.6,2025-04-12T13:01:14.390Z,2025-04-12T13:01:20Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5643839699,347,,5643839697,56,Back,5643839921,233,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799634327,411,1,2,46,36,7gkglopz9cjsysn2u6sbhuvc5,0,80.9,0.0,2025-04-12T13:01:44.661Z,2025-04-12T13:01:48Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5643841949,56,Center,5643841957,213,1.19,5643841953,141,34.0,5643841955,212,26.1,5643841959,1,,5643841951,140,90.2,5643841947,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799634363,431,44,2,46,38,bd4qakf7j0wwie8wke9km7uj8,1,10.0,65.8,2025-04-12T13:01:47.403Z,2025-04-12T13:01:50Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,5643842193,233,412,5643842149,285,,5643842147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799634335,412,44,2,46,38,7gkglopz9cjsysn2u6sbhuvc5,0,90.0,34.2,2025-04-12T13:01:47.404Z,2025-04-12T13:04:30Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5643842003,56,Center,5643842201,233,431,5643842005,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799634405,432,12,2,46,39,bd4qakf7j0wwie8wke9km7uj8,1,10.4,65.7,2025-04-12T13:01:48.166Z,2025-04-12T14:36:37Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,5643842317,141,50.9,5643842319,212,10.8,5643842321,213,4.34,5643842315,140,6.7,5643842313,56,Back,5643842373,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799636123,431,61,2,46,40,7gkglopz9cjsysn2u6sbhuvc5,1,87.6,31.6,2025-04-12T13:01:49.034Z,2025-04-12T14:17:46Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5643851593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799634469,433,12,2,46,42,bd4qakf7j0wwie8wke9km7uj8,1,6.7,50.9,2025-04-12T13:01:51.326Z,2025-04-12T13:03:06Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5643842663,141,69.3,5643842665,212,29.4,5643842659,56,Back,5643842661,140,32.0,5643842667,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799634473,434,8,2,46,45,bd4qakf7j0wwie8wke9km7uj8,1,19.3,64.3,2025-04-12T13:01:54.334Z,2025-04-12T13:01:54Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5643842695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799634497,413,1,2,46,48,7gkglopz9cjsysn2u6sbhuvc5,0,66.0,33.7,2025-04-12T13:01:56.973Z,2025-04-12T13:05:23Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5643842829,213,0.52,5643842821,56,Center,5643862315,155,,5643842823,140,73.6,5643842825,141,40.4,5643842827,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799634519,435,1,2,46,48,bd4qakf7j0wwie8wke9km7uj8,1,33.6,70.3,2025-04-12T13:01:57.078Z,2025-04-12T13:01:58Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,5643842947,1,,5643842929,56,Center,5643842939,212,27.4,5643842943,213,5.66,5643842937,141,46.9,5643842925,157,,5643842933,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799634651,437,2,2,46,53,bd4qakf7j0wwie8wke9km7uj8,1,66.2,28.6,2025-04-12T13:02:02.142Z,2025-04-12T13:04:17Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,5643843653,140,95.1,5643843705,1,,5643843703,7,m031ocyfq011rual3olkegdm,5643843655,141,70.8,5643843707,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799634813,415,1,2,47,11,7gkglopz9cjsysn2u6sbhuvc5,1,12.1,47.5,2025-04-12T13:02:20.220Z,2025-04-12T13:02:21Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5643844569,213,5.49,5643844559,241,,5643844561,56,Back,5643844585,189,,5643844557,5,,5643844567,212,12.0,5643844565,141,34.9,5643844563,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799634851,416,1,2,47,14,7gkglopz9cjsysn2u6sbhuvc5,1,23.8,36.6,2025-04-12T13:02:23.374Z,2025-04-12T13:02:26Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5643844813,155,,5643844823,213,6.12,5643844825,1,,5643844815,56,Center,5643844821,212,44.0,5643844819,141,25.9,5643844817,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799634873,417,44,2,47,17,7gkglopz9cjsysn2u6sbhuvc5,1,63.2,19.8,2025-04-12T13:02:25.915Z,2025-04-12T14:09:40Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,5643855999,233,438,5643844921,286,,5643844919,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799634853,438,44,2,47,17,bd4qakf7j0wwie8wke9km7uj8,0,36.8,80.2,2025-04-12T13:02:25.916Z,2025-04-12T14:09:40Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5643856027,233,417,5643844829,56,Back,5643844831,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799634897,439,43,2,47,17,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-04-12T13:02:26.310Z,2025-04-12T13:04:19Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5643856047,144,1,5643845101,141,77.6,5643845097,56,Back,5643845095,3,0,5643845099,140,27.4,5643845105,213,3.51,5643845103,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799634875,418,61,2,47,17,7gkglopz9cjsysn2u6sbhuvc5,0,65.1,25.9,2025-04-12T13:02:26.492Z,2025-04-12T14:17:51Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,5643844957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799634969,441,1,2,47,20,bd4qakf7j0wwie8wke9km7uj8,1,27.4,77.6,2025-04-12T13:02:29.365Z,2025-04-12T13:02:33Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5643845437,213,3.96,5643845429,56,Back,5643845431,140,12.8,5643845435,212,22.4,5643845433,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799635019,442,1,2,47,24,bd4qakf7j0wwie8wke9km7uj8,0,11.8,47.0,2025-04-12T13:02:32.966Z,2025-04-12T13:02:36Z,c4esrbgbv6v715768v2cb676d,F. Schram,,5643845691,1,,5643845689,213,6.19,5643845681,56,Center,5643845683,140,67.5,5643845679,157,,5643845685,141,39.2,5643845687,212,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799635085,420,1,2,47,31,7gkglopz9cjsysn2u6sbhuvc5,1,34.6,63.6,2025-04-12T13:02:39.995Z,2025-04-12T13:02:42Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5643846063,213,4.66,5643846055,56,Back,5643846059,141,44.5,5643846061,212,13.0,5643846057,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799635141,421,1,2,47,34,7gkglopz9cjsysn2u6sbhuvc5,1,35.0,38.3,2025-04-12T13:02:42.769Z,2025-04-12T13:02:46Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5643846351,140,64.8,5643846359,1,,5643846347,155,,5643846353,141,58.8,5643846355,212,34.3,5643846349,56,Center,5643846357,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799635149,422,1,2,47,37,7gkglopz9cjsysn2u6sbhuvc5,1,52.1,51.8,2025-04-12T13:02:46.235Z,2025-04-12T13:02:47Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5643846431,213,3.81,5643846429,212,5.7,5643846427,141,46.6,5643846423,56,Back,5643846425,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799635179,423,1,2,47,38,7gkglopz9cjsysn2u6sbhuvc5,0,47.8,46.6,2025-04-12T13:02:47.459Z,2025-04-12T13:02:49Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5643846565,213,0.95,5643846563,212,25.4,5643846557,56,Center,5643846561,141,77.0,5643846559,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799635281,444,1,2,47,41,bd4qakf7j0wwie8wke9km7uj8,1,46.9,23.3,2025-04-12T13:02:50.357Z,2025-04-12T13:02:56Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5643847091,212,12.2,5643847085,56,Center,5643847093,213,0.25,5643847087,140,58.2,5643847089,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799635285,445,3,2,47,47,bd4qakf7j0wwie8wke9km7uj8,0,73.3,14.2,2025-04-12T13:02:55.934Z,2025-04-12T14:14:13Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,5643847117,286,,5643847311,233,424,5643847115,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799635309,424,7,2,47,47,7gkglopz9cjsysn2u6sbhuvc5,1,26.7,85.8,2025-04-12T13:02:55.935Z,2025-04-12T14:14:12Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5643847243,56,Back,5643847245,285,,5643847297,233,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799635365,426,1,2,47,49,7gkglopz9cjsysn2u6sbhuvc5,1,33.0,88.4,2025-04-12T13:02:58.052Z,2025-04-12T13:03:01Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5643847575,213,4.07,5643847573,212,14.8,5643847567,56,Back,5643847571,141,70.9,5643847569,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799635405,427,1,2,47,52,7gkglopz9cjsysn2u6sbhuvc5,1,13.6,65.1,2025-04-12T13:03:01.123Z,2025-04-12T13:03:03Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5643847823,213,4.39,5643847815,56,Back,5643847821,212,12.2,5643847819,141,48.1,5643847817,140,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799635537,428,1,2,47,54,7gkglopz9cjsysn2u6sbhuvc5,1,10.4,43.1,2025-04-12T13:03:03.363Z,2025-04-12T13:03:12Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5643848513,140,9.6,5643848517,141,27.1,5643848521,213,4.64,5643848509,56,Back,5643848519,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799635557,429,1,2,48,3,7gkglopz9cjsysn2u6sbhuvc5,0,7.2,17.9,2025-04-12T13:03:12.099Z,2025-04-12T13:03:13Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5643848601,1,,5643848577,155,,5643848589,141,50.4,5643848581,56,Center,5643848597,213,0.35,5643848585,140,65.4,5643848593,212,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799635621,446,1,2,48,4,bd4qakf7j0wwie8wke9km7uj8,1,37.4,55.2,2025-04-12T13:03:13.022Z,2025-04-12T13:03:16Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5643848985,213,4.56,5643848971,3,,5643848977,141,19.7,5643848975,140,33.9,5643848973,56,Back,5643848981,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799635757,448,1,2,48,12,bd4qakf7j0wwie8wke9km7uj8,1,35.2,14.9,2025-04-12T13:03:20.693Z,2025-04-12T13:03:23Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5643849721,141,31.0,5643849719,140,38.6,5643849717,56,Back,5643849723,212,11.5,5643849725,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799635765,449,4,2,48,14,bd4qakf7j0wwie8wke9km7uj8,1,41.0,18.8,2025-04-12T13:03:23.237Z,2025-04-12T14:09:21Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5643849829,56,Back,5643849831,152,,5643849835,286,,5643849833,265,,5643849827,13,,5643849933,233,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799635771,430,4,2,48,14,7gkglopz9cjsysn2u6sbhuvc5,0,59.0,81.2,2025-04-12T13:03:23.238Z,2025-04-12T14:09:22Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5643849873,56,Left,5643849875,152,,5643849971,233,449,5643849871,13,,5643849879,265,,5643849883,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799636093,450,1,2,48,27,bd4qakf7j0wwie8wke9km7uj8,1,40.2,16.1,2025-04-12T13:03:36.268Z,2025-04-12T13:03:37Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5643851449,212,6.2,5643851441,152,,5643851447,141,21.5,5643851451,213,0.64,5643851439,5,,5643851445,140,44.9,5643851443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799636155,451,1,2,48,28,bd4qakf7j0wwie8wke9km7uj8,1,44.9,21.5,2025-04-12T13:03:37.148Z,2025-04-12T13:03:39Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,5643851735,141,4.4,5643851743,213,4.77,5643851731,140,45.5,5643851729,56,Back,5643851739,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799636207,452,1,2,48,30,bd4qakf7j0wwie8wke9km7uj8,0,45.5,4.4,2025-04-12T13:03:39.166Z,2025-04-12T13:03:41Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5643851965,1,,5643851955,56,Center,5643851953,155,,5643851963,213,0.41,5643851957,140,75.3,5643851961,212,34.2,5643851959,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
