id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value
2726888125,41,1,1,2,51,6wwwud48qahpwrfxs20334qk5,1,39.7,75.6,2024-09-28T13:06:02.569Z,2024-09-28T13:06:05Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5246999973,141,37.6,5246999977,213,5.46,5246999971,140,62.3,5246999975,212,35.1,5246999979,1,,5246999969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888165,42,1,1,2,54,6wwwud48qahpwrfxs20334qk5,1,66.6,34.2,2024-09-28T13:06:05.602Z,2024-09-28T13:06:08Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5247000227,213,0.74,5247000223,212,15.9,5247000221,141,49.9,5247000217,56,Center,5247000219,140,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888175,43,1,1,2,56,6wwwud48qahpwrfxs20334qk5,0,77.8,50.1,2024-09-28T13:06:07.993Z,2024-09-28T13:06:08Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5247000299,56,Center,5247000301,140,78.3,5247000305,212,0.5,5247000307,213,0.00,5247000303,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888157,26,61,1,2,57,ajtb177oqwawkdwbqhldmq6mx,0,14.7,51.3,2024-09-28T13:06:08.362Z,2024-09-28T15:20:20Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5247000145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888197,44,50,1,2,58,6wwwud48qahpwrfxs20334qk5,1,81.8,50.8,2024-09-28T13:06:10.145Z,2024-09-28T14:04:10Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5247000777,233,27,5247000427,56,Center,5247000429,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888253,27,7,1,2,58,ajtb177oqwawkdwbqhldmq6mx,1,18.2,49.2,2024-09-28T13:06:10.146Z,2024-09-28T14:04:09Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5247000729,56,Back,5247000749,233,44,5247000731,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888277,28,1,1,3,2,ajtb177oqwawkdwbqhldmq6mx,0,17.4,48.7,2024-09-28T13:06:13.457Z,2024-09-28T15:31:34Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5247000877,1,,5247000873,212,43.3,5247000869,140,57.0,5247000861,157,,5247000865,56,Center,5247000871,141,66.4,5247000875,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888305,45,1,1,3,3,6wwwud48qahpwrfxs20334qk5,1,43.3,29.5,2024-09-28T13:06:14.650Z,2024-09-28T13:06:16Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5247001029,140,46.9,5247001033,212,12.2,5247001035,213,1.26,5247001031,141,46.6,5247001027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888377,46,1,1,3,4,6wwwud48qahpwrfxs20334qk5,1,46.5,47.0,2024-09-28T13:06:16.257Z,2024-09-28T13:06:20Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5247001467,141,38.9,5247001463,56,Center,5247001471,213,5.76,5247001469,212,10.9,5247001465,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888405,47,1,1,3,8,6wwwud48qahpwrfxs20334qk5,0,56.9,37.7,2024-09-28T13:06:19.986Z,2024-09-28T13:06:21Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5247001609,213,0.70,5247001605,141,50.0,5247001603,140,66.4,5247001597,56,Center,5247001607,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888533,32,61,1,3,11,ajtb177oqwawkdwbqhldmq6mx,1,32.1,46.1,2024-09-28T13:06:23.175Z,2024-09-28T13:06:42Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5247002189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888501,30,1,1,3,12,ajtb177oqwawkdwbqhldmq6mx,1,27.6,57.6,2024-09-28T13:06:24.081Z,2024-09-28T13:06:26Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5247002019,56,Back,5247002021,140,23.5,5247002025,212,8.0,5247002023,141,47.6,5247002027,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888511,31,1,1,3,14,ajtb177oqwawkdwbqhldmq6mx,0,23.5,47.6,2024-09-28T13:06:25.978Z,2024-09-28T15:31:38Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5247002087,212,51.7,5247002091,1,,5247002083,140,71.5,5247002089,213,0.22,5247002085,141,64.3,5247002081,56,Center,5247002079,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888713,49,1,1,3,17,6wwwud48qahpwrfxs20334qk5,1,20.7,37.6,2024-09-28T13:06:28.578Z,2024-09-28T13:06:38Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5247003123,212,12.7,5247003125,213,0.82,5247003121,141,51.2,5247003117,56,Back,5247003119,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888735,50,1,1,3,26,6wwwud48qahpwrfxs20334qk5,1,34.1,59.6,2024-09-28T13:06:37.922Z,2024-09-28T13:06:39Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5247003243,212,13.1,5247003237,140,45.4,5247003235,56,Back,5247003245,213,0.44,5247003241,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888789,51,1,1,3,27,6wwwud48qahpwrfxs20334qk5,1,45.4,67.9,2024-09-28T13:06:39.170Z,2024-09-28T13:06:41Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5247003563,56,Back,5247003567,141,57.3,5247003569,212,16.6,5247003565,140,31.2,5247003571,213,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888817,52,1,1,3,30,6wwwud48qahpwrfxs20334qk5,1,31.2,57.3,2024-09-28T13:06:41.554Z,2024-09-28T13:06:43Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5247003703,141,64.5,5247003707,213,0.53,5247003705,212,9.7,5247003701,140,39.2,5247003699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888825,53,61,1,3,31,6wwwud48qahpwrfxs20334qk5,0,39.2,64.3,2024-09-28T13:06:43.002Z,2024-09-28T13:06:43Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5247003777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888983,34,1,1,3,36,ajtb177oqwawkdwbqhldmq6mx,1,66.6,33.0,2024-09-28T13:06:47.394Z,2024-09-28T13:06:50Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5247004501,56,Center,5247004505,140,91.7,5247004511,212,26.5,5247004515,213,0.09,5247004507,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889025,35,3,1,3,38,ajtb177oqwawkdwbqhldmq6mx,1,91.2,34.2,2024-09-28T13:06:50.034Z,2024-09-28T14:04:16Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5247004825,233,54,5247004739,286,,5247004737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889001,54,45,1,3,38,6wwwud48qahpwrfxs20334qk5,0,8.8,65.8,2024-09-28T13:06:50.034Z,2024-09-28T14:04:17Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5247004597,56,Back,5247004869,233,35,5247004599,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889063,36,1,1,3,41,ajtb177oqwawkdwbqhldmq6mx,0,94.6,23.0,2024-09-28T13:06:52.322Z,2024-09-28T13:06:54Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5247004963,56,Center,5247004957,2,,5247004967,141,49.9,5247004969,212,18.4,5247004965,140,93.2,5247004961,155,,5247004971,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889069,55,12,1,3,42,6wwwud48qahpwrfxs20334qk5,1,9.1,60.0,2024-09-28T13:06:53.803Z,2024-09-28T13:06:58Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5247005003,212,10.9,5247004999,141,57.3,5247004995,140,19.3,5247005007,213,6.11,5247005037,15,,5247004993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889145,37,15,1,3,45,ajtb177oqwawkdwbqhldmq6mx,1,84.3,49.1,2024-09-28T13:06:56.666Z,2024-09-28T13:07:08Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5247005773,20,,5247006439,103,21.5,5247006435,81,,5247005347,56,Center,5247005343,22,,5247006437,102,46.8,5247005345,17,,5247006445,146,98.8,5247006441,328,5247006485,233,56,5247006443,458,5247006447,147,49.5,,,,,,,,,,,,,,,,,,,,,
2726889153,56,10,1,3,45,6wwwud48qahpwrfxs20334qk5,1,2.0,49.7,2024-09-28T13:06:56.766Z,2024-09-28T13:07:02Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5247005873,233,37,5247005389,173,,5247005393,182,,5247005391,178,,5247005395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889167,38,6,1,3,47,ajtb177oqwawkdwbqhldmq6mx,1,92.9,49.8,2024-09-28T13:06:58.706Z,2024-09-28T14:04:03Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5247005489,75,,5247005571,233,57,5247005487,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889171,57,6,1,3,47,6wwwud48qahpwrfxs20334qk5,0,7.1,50.2,2024-09-28T13:06:58.706Z,2024-09-28T14:04:04Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5247005643,233,38,5247005527,75,,5247005523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889881,39,1,1,4,23,ajtb177oqwawkdwbqhldmq6mx,0,99.5,0.5,2024-09-28T13:07:35.186Z,2024-09-28T13:07:37Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5247009577,213,1.66,5247009545,155,,5247009541,6,,5247009551,56,Center,5247009569,212,35.5,5247009561,141,52.5,5247009547,223,,5247009555,140,96.4,5247009537,2,5247009585,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889935,58,12,1,4,25,6wwwud48qahpwrfxs20334qk5,1,2.2,52.2,2024-09-28T13:07:36.874Z,2024-09-28T15:15:57Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5247009821,140,0.0,5247009923,167,,5247009837,213,4.47,5247009831,212,15.7,5247009867,15,,5247009827,141,29.8,5247009817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889911,40,6,1,4,26,ajtb177oqwawkdwbqhldmq6mx,1,99.6,63.6,2024-09-28T13:07:38.234Z,2024-09-28T14:04:04Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5247009793,73,,5247009791,56,Center,5247010079,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889949,59,6,1,4,26,6wwwud48qahpwrfxs20334qk5,0,0.4,36.4,2024-09-28T13:07:38.234Z,2024-09-28T14:04:04Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5247010103,233,40,5247010001,56,Back,5247010005,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726890485,41,1,1,4,50,ajtb177oqwawkdwbqhldmq6mx,0,99.5,99.5,2024-09-28T13:08:02.026Z,2024-09-28T13:08:05Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5247012853,2,,5247012863,140,97.3,5247012867,212,27.8,5247012857,155,,5247012859,223,,5247012869,213,4.63,5247012865,141,58.8,5247012861,56,Center,5247012855,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726908523,203,44,1,4,51,6wwwud48qahpwrfxs20334qk5,1,3.3,41.8,2024-09-28T13:08:02.694Z,2024-09-28T14:04:25Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5247116665,56,Back,5247310189,233,474,5247116667,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726946259,474,44,1,4,51,ajtb177oqwawkdwbqhldmq6mx,0,96.7,58.2,2024-09-28T13:08:02.695Z,2024-09-28T14:04:26Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5247310143,286,,5247310251,233,203,5247310141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726908625,204,12,1,4,52,6wwwud48qahpwrfxs20334qk5,1,3.6,43.6,2024-09-28T13:08:03.301Z,2024-09-28T13:23:01Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5247117231,15,,5247117175,213,1.65,5247117171,141,54.9,5247117169,140,3.0,5247117173,212,7.7,5247117167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726890489,42,43,1,4,53,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-28T13:08:04.914Z,2024-09-28T13:08:21Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5247014831,144,44,5247012887,56,Center,5247012889,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726890495,60,12,1,4,53,6wwwud48qahpwrfxs20334qk5,1,3.6,51.6,2024-09-28T13:08:05.187Z,2024-09-28T19:18:59Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5247012925,213,0.15,5247012921,141,55.8,5247012919,140,21.4,5247012917,56,Back,5247012999,15,,5247012923,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726890581,43,1,1,4,56,ajtb177oqwawkdwbqhldmq6mx,1,75.1,49.0,2024-09-28T13:08:08.146Z,2024-09-28T15:31:37Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5247013423,212,11.2,5247013425,213,4.94,5247013421,141,33.0,5247013417,56,Center,5247013419,140,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726890675,44,1,1,4,58,ajtb177oqwawkdwbqhldmq6mx,1,77.5,33.0,2024-09-28T13:08:09.298Z,2024-09-28T15:31:35Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5247013967,140,86.5,5247013973,213,1.19,5247013965,56,Center,5247013969,141,67.5,5247013961,155,,5247013971,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726890733,45,1,1,5,2,ajtb177oqwawkdwbqhldmq6mx,0,86.5,67.5,2024-09-28T13:08:13.402Z,2024-09-28T15:31:27Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5247014257,56,Center,5247014263,212,15.0,5247014265,213,5.00,5247014261,141,46.3,5247014259,140,90.6,5247014255,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726913775,264,44,1,5,2,6wwwud48qahpwrfxs20334qk5,1,5.2,42.5,2024-09-28T13:08:14.015Z,2024-09-28T14:04:26Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5247315275,233,475,5247146911,285,,5247146909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726947269,475,44,1,5,2,ajtb177oqwawkdwbqhldmq6mx,0,94.8,57.5,2024-09-28T13:08:14.016Z,2024-09-28T14:04:26Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5247315319,233,264,5247315065,286,,5247315063,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726890727,61,41,1,5,3,6wwwud48qahpwrfxs20334qk5,0,2.5,49.4,2024-09-28T13:08:14.427Z,2024-09-28T13:08:16Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5247014237,141,50.9,5247014235,140,10.4,5247014239,212,8.4,5247014241,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726890739,46,15,1,5,3,ajtb177oqwawkdwbqhldmq6mx,1,90.6,46.3,2024-09-28T13:08:15.146Z,2024-09-28T15:26:51Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5247024497,233,62,5247014317,17,,5247024439,146,98.8,5247024435,101,,5247024431,100,,5247024419,78,,5247024443,147,48.9,5247023465,20,,5247024421,102,5247024429,458,,5247024427,328,5248285311,25,,49.3,5247024449,231,55.1,5247023477,82,5247024445,230,95.4,5247024423,103,19,5247014321,56,Center,,,,,,
2726890803,62,10,1,5,3,6wwwud48qahpwrfxs20334qk5,1,1.2,51.1,2024-09-28T13:08:15.246Z,2024-09-28T19:19:17Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5247014725,94,,5247014729,56,Back,5247147963,14,,5247024551,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726890853,63,43,1,5,11,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-28T13:08:22.524Z,2024-09-28T13:08:57Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5247015155,56,Back,5247015157,73,0,5247018887,144,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726891383,47,43,1,5,36,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-28T13:08:47.587Z,2024-09-28T14:01:47Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5247018003,152,0,5247018007,286,0,5247018001,56,Center,5247018005,265,0,5247017999,13,0,5247320817,144,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726891493,64,43,1,5,42,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-28T13:08:53.515Z,2024-09-28T13:09:19Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5247018629,56,Back,5247018633,265,0,5247018625,13,0,5247018631,152,0,5247018635,285,0,5247020939,144,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726891727,48,27,1,5,49,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-28T13:09:01.156Z,2024-09-28T14:03:38Z,,,,,5247341897,233,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726891629,65,27,1,5,49,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-28T13:09:01.156Z,2024-09-28T14:03:37Z,,,,,5247341865,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726891737,49,28,1,5,51,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-28T13:09:02.420Z,2024-09-28T14:03:39Z,,,,,5247019929,55,48,5247342071,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726891639,66,28,1,5,51,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-28T13:09:02.420Z,2024-09-28T14:03:38Z,,,,,5247342033,233,49,5247019449,55,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726891825,68,1,1,5,58,6wwwud48qahpwrfxs20334qk5,0,8.0,48.5,2024-09-28T13:09:09.828Z,2024-09-28T13:09:16Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5247020385,141,21.8,5247020381,56,Center,5247020389,213,5.97,5247020379,155,,5247020387,212,58.4,5247020391,1,,5247020383,140,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726891899,52,1,1,6,3,ajtb177oqwawkdwbqhldmq6mx,1,34.1,82.9,2024-09-28T13:09:15.258Z,2024-09-28T13:09:18Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5247020801,212,6.3,5247020797,140,29.0,5247020799,141,78.1,5247020795,56,Back,5247020803,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726891953,53,1,1,6,6,ajtb177oqwawkdwbqhldmq6mx,1,29.0,78.1,2024-09-28T13:09:17.842Z,2024-09-28T13:09:21Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5247021133,56,Back,5247021137,141,43.9,5247021141,213,4.73,5247021139,212,23.3,5247021135,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726892029,54,1,1,6,9,ajtb177oqwawkdwbqhldmq6mx,1,29.4,43.9,2024-09-28T13:09:21.050Z,2024-09-28T13:09:25Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5247021541,1,,5247021539,213,1.28,5247021535,141,93.8,5247021531,56,Back,5247021533,140,38.9,5247021537,212,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726892169,55,1,1,6,14,ajtb177oqwawkdwbqhldmq6mx,0,38.9,93.8,2024-09-28T13:09:25.450Z,2024-09-28T13:09:33Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5247022371,212,66.2,5247022375,1,,5247022369,141,86.0,5247022365,56,Left,5247022367,140,100.0,5247022373,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726892147,69,56,1,6,21,6wwwud48qahpwrfxs20334qk5,1,3.0,13.7,2024-09-28T13:09:32.436Z,2024-09-28T13:09:32Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5247022215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726892179,56,5,1,6,22,ajtb177oqwawkdwbqhldmq6mx,0,101.6,85.2,2024-09-28T13:09:33.431Z,2024-09-28T14:03:43Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5247022397,56,Left,5247023699,233,70,5247022399,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726892373,70,5,1,6,22,6wwwud48qahpwrfxs20334qk5,1,-1.6,14.8,2024-09-28T13:09:33.431Z,2024-09-28T14:03:43Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5247023647,233,56,5247023613,346,,5247023609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726892577,71,1,1,6,32,6wwwud48qahpwrfxs20334qk5,1,5.0,37.9,2024-09-28T13:09:43.940Z,2024-09-28T13:09:53Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5247024749,141,44.0,5247024757,237,,5247024745,56,Back,5247024753,213,1.91,5247024743,124,,5247024747,140,3.6,5247024751,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726892625,72,1,1,6,41,6wwwud48qahpwrfxs20334qk5,1,12.9,46.1,2024-09-28T13:09:53.172Z,2024-09-28T13:09:56Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5247025031,140,19.5,5247025035,141,21.8,5247025047,213,5.11,5247025043,212,17.9,5247025029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726892793,73,1,1,6,44,6wwwud48qahpwrfxs20334qk5,1,20.2,21.9,2024-09-28T13:09:56.148Z,2024-09-28T13:10:02Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5247026021,213,0.18,5247026013,56,Back,5247026017,141,25.3,5247026015,140,32.0,5247026019,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726892819,57,45,1,6,51,ajtb177oqwawkdwbqhldmq6mx,0,59.4,86.6,2024-09-28T13:10:02.524Z,2024-09-28T14:04:17Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5247026325,233,74,5247026141,285,,5247026139,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726892833,74,3,1,6,51,6wwwud48qahpwrfxs20334qk5,1,40.6,13.4,2024-09-28T13:10:02.524Z,2024-09-28T14:04:17Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5247026219,286,,5247026217,56,Back,5247026273,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726892865,75,1,1,6,52,6wwwud48qahpwrfxs20334qk5,1,37.3,13.1,2024-09-28T13:10:03.796Z,2024-09-28T13:10:05Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5247026407,212,13.9,5247026403,140,24.1,5247026409,213,3.11,5247026401,56,Back,5247026405,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726892923,76,1,1,6,54,6wwwud48qahpwrfxs20334qk5,1,24.1,13.7,2024-09-28T13:10:05.340Z,2024-09-28T13:10:08Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5247026767,213,1.59,5247026757,140,23.6,5247026763,212,23.0,5247026759,141,47.5,5247026755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726892995,77,1,1,6,57,6wwwud48qahpwrfxs20334qk5,1,24.3,48.1,2024-09-28T13:10:08.524Z,2024-09-28T13:10:12Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5247027189,56,Left,5247027203,213,0.69,5247027193,140,52.2,5247027205,1,,5247027201,212,38.0,5247027199,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
